,animist,catholic,coptic,gelugpa,hindu,jewish,mahayana,orthodox,protestant,shiite,shinto,sikh,sunni,theravada
1836,0.0789622181506,0.309534482261,0.068133596177,0.0196148828194,0.0845099547548,0.137815420142,0.0551417382564,0.101541096909,0.547609136209,0.0791721602409,0.399998962432,0.033628636716,0.0759460108785,0.0484447126048
1837,0.0809284361395,0.309553140808,0.0678374853653,0.0207829961816,0.0865526343029,0.134789726876,0.0570023981037,0.102394465767,0.537658954443,0.0813066592696,0.400846557508,0.0284603091184,0.0759621259546,0.0494219700156
1838,0.0817518903545,0.309361623322,0.0677772520631,0.0211890139507,0.0874799266092,0.133633716759,0.0578573200673,0.102778979267,0.533730752399,0.0823039364531,0.401335801239,0.027600021802,0.0759472074669,0.0498047220264
1839,0.0830520647098,0.309694013785,0.0676951574655,0.0218456482537,0.0891854387723,0.131813773036,0.0593857200449,0.103560532476,0.527548038941,0.0840821906908,0.402339498587,0.0268042411141,0.0759613298169,0.0507661099691
1840,0.0842311989895,0.309839272094,0.067623155919,0.0225477569516,0.0909238413755,0.130413644512,0.0604207757387,0.10437270953,0.523198069743,0.0858611531698,0.403430289975,0.0261121563806,0.07635396118,0.0512269851439
1841,0.0853439954239,0.310117271035,0.0676190701895,0.0232451970856,0.0928753381261,0.129557251399,0.0613995577675,0.105534957183,0.519788901358,0.0877612946396,0.404617755271,0.0254872870894,0.0769070112949,0.0519297898286
1842,0.0862983422204,0.310427039274,0.0676029621807,0.0238205270709,0.0946235143859,0.129200760168,0.0624964018588,0.106691892031,0.517494842364,0.0895460955641,0.405738063565,0.0255454396833,0.0773521998954,0.0526756224219
1843,0.0872326951208,0.310020293827,0.067593264443,0.0246485755574,0.0966337210417,0.12896396632,0.0635904586782,0.107914736544,0.515579315488,0.0915155921395,0.406885683206,0.0254647969381,0.077945116565,0.0535278297081
1844,0.0882102497698,0.31038644745,0.0676119642116,0.0254986282935,0.0987702563887,0.129151867135,0.0645420310528,0.109276410837,0.514014731417,0.0937016081234,0.408216355619,0.0254995833706,0.0785844645225,0.0544881093497
1845,0.0892361070666,0.310363234815,0.0676276107695,0.0264745991164,0.100555196355,0.129735427605,0.0656357850992,0.110834889381,0.512817652032,0.0962639503597,0.409699032693,0.0245543037824,0.0791569285782,0.0556510940081
1846,0.0902835036091,0.311124551701,0.0676490000821,0.0274611242509,0.103041555543,0.130496971974,0.0667321491073,0.112474185264,0.512368261952,0.0989232009638,0.410981432783,0.0246443764127,0.0800024764337,0.0566680548095
1847,0.0913341979632,0.31214672167,0.0676696858288,0.0285187568591,0.10579709986,0.131355868252,0.0677215515102,0.114208636954,0.512366795755,0.101783782932,0.412188983338,0.0247716641985,0.0809394899266,0.0578752308288
1848,0.0923049377881,0.31305167471,0.0677564248086,0.0294594027771,0.108629523783,0.132339845381,0.0687390089369,0.115973027774,0.512673933995,0.104354978679,0.413792464274,0.0249268399906,0.0819249212259,0.0590782720482
