,animist,catholic,coptic,gelugpa,hindu,jewish,mahayana,orthodox,protestant,shiite,shinto,sikh,sunni,theravada
1836,0.300248438189,0.831672123931,0.414071649038,0.550294122817,0.498028223049,2.60063206672,0.552031195447,0.542969264089,0.795492576731,0.885028990342,0.61583073388,0.725086542366,0.619702468512,0.656889621825
1837,1.04521763719,0.667821342236,0.263326281829,4.40770200393,0.296015058349,0.871550245044,2.10183281111,0.24842762079,0.384659863743,3.42786454915,4.97722932792,0.184765020788,1.41981256059,0.670977398523
1838,1.64227382061,0.594312637068,0.196744082629,7.6430094613,0.342343308762,1.04502347646,2.45377408948,0.280729714505,0.42294092464,4.80396487855,4.46219745093,0.245243330599,1.69991309633,1.05093942258
1839,2.3118417698,0.631685850114,0.317453453528,8.71175678971,0.464557634719,4.42470763346,3.08718985987,0.416831984989,0.541126516194,7.62269019668,5.34295505861,2.88107899529,2.70706580731,2.46814381906
1840,2.36781231252,0.68161570229,0.647819614187,9.40705985862,0.559285992971,5.65282691431,3.47364837812,0.528845831669,0.5696628888,10.1924646635,5.56121253598,2.62783638111,3.30576088965,4.14078752577
1841,2.40097435969,0.890798061157,0.217279444767,10.4520703101,0.598002034212,8.15801101564,3.64102768795,0.679005429937,0.653539050461,10.943062849,5.91333063914,2.96382330289,4.04351630627,4.20582732839
1842,2.62331933647,1.29877215027,0.236075931195,11.580768224,0.612480213503,11.6899395717,3.76774336879,0.834120707502,0.623412853847,10.873072759,6.46303026316,2.61016176155,4.53130079233,4.17432388992
1843,3.18052471039,1.2347672638,0.204496909676,13.2202352838,0.528053945481,11.8180094511,3.83805822311,0.761906923827,0.66001256967,11.1002412152,7.02964948629,4.84698433829,4.95904031904,4.27507337388
1844,3.54005233586,1.12180335842,0.214808531445,14.1555569794,0.532003123591,12.1506934116,3.8311530409,0.810446801887,0.67943526622,10.5238182379,7.90487499586,8.05820802336,4.97160497072,4.43544526795
1845,3.48130120267,0.923781466147,0.858525865657,15.1384363572,0.405011732708,10.2454234556,3.86228193077,0.788566681158,0.734754380812,10.1291619763,8.89134515606,7.38478699296,5.22703200839,4.76537289908
1846,3.73667514123,0.924407878229,1.40060084627,11.1050765923,0.445253110203,7.91342849791,3.89687032195,0.72575724337,0.566813252089,9.83895870811,9.80474324152,8.46804087899,5.48832962599,5.44432205343
1847,4.05253068806,0.975004903963,1.81387816495,12.4130521868,0.44631638437,6.79595492272,3.86829743139,0.745923442233,0.633964851204,10.4830915983,10.0401223317,8.28400279892,6.20334520895,8.23669224159
1848,3.8401747022,1.05158447771,2.88877208972,12.6086827861,0.41717325646,6.13212789597,3.85429274327,0.696320960071,0.681354963156,12.1395241375,11.7749850454,7.70793779051,6.52155267048,7.28026606711
1849,3.79573470544,0.865482535498,1.86633226064,12.6415760055,0.381934564897,6.68783267414,3.76856262814,0.628331851392,0.762705981054,10.8504502411,11.3817914388,5.31436212361,6.7001168389,6.904498207
1850,3.39126821812,0.889713327553,1.90527899285,10.7225795601,0.378394069689,7.43915188714,3.21596201713,0.573707574537,0.713517063652,9.91815915328,9.49900563403,5.42233522519,5.81786672617,5.30820692027
1851,2.7885268405,0.899958546219,1.30287179289,9.65108279389,0.345364915892,6.98371740077,2.72367697449,0.495453124153,0.702734309665,2.68594128931,5.24150525466,2.57916292343,4.20537325085,6.09432434894
1852,2.47693359197,0.596883381013,0.806038776618,9.30040853675,0.305689057709,6.08963774939,1.90011014094,0.445792242636,0.629848588491,0.690461641392,1.9767197525,1.02534327859,3.69861063405,4.59336205284
1853,1.99742822288,0.486225333302,0.545729197423,8.56653225668,0.302384749685,5.42285114488,1.45122003071,0.394133022814,0.626261060409,2.19050604674,0.999597523083,0.154473407599,3.32524292431,2.90039004355
1854,1.18153193879,0.574724994986,0.559468828883,8.14335953056,0.305581536227,4.53684019078,1.2876763276,0.349019321762,0.654168349058,1.3202357951,0.512463471876,0.214570482199,2.94575313184,0.644277963312
