,aristocrats,artisans,bureaucrats,capitalists,clergymen,clerks,craftsmen,farmers,labourers,officers,slaves,soldiers
1836,0.115129113703,0.176032524795,0.229185871393,0.556057164385,0.133534936733,0.563846618381,0.536722849223,0.128936990393,0.159908944615,0.167409082965,0.10075743504,0.16540367577
1837,0.116102759866,0.178883362402,0.222126367389,0.559106590856,0.136033673704,0.571130251795,0.541265040197,0.130391928282,0.16026585197,0.173965763642,0.100925459773,0.167233212392
1838,0.11658292498,0.179834703274,0.22018705141,0.559673351925,0.13827105168,0.573697092035,0.542972930905,0.130904341678,0.160789491802,0.176471698836,0.100992797312,0.168072337579
1839,0.117397562052,0.181578450867,0.216571532035,0.564010196356,0.142785935708,0.578985986612,0.545092788971,0.131869783862,0.161599220861,0.180219885776,0.101138458432,0.169870966957
1840,0.118132416288,0.183596783887,0.215372438672,0.568654425396,0.146835873043,0.587932110583,0.546053178148,0.132784255494,0.162284003512,0.181549663159,0.101299101556,0.173665332576
1841,0.118991354374,0.185834945403,0.215923889916,0.57438528712,0.150670204893,0.595419932842,0.544598864181,0.133817034099,0.163170404162,0.182942178047,0.0990300174655,0.175512806994
1842,0.120049066235,0.188068287912,0.216920497117,0.581499972884,0.153957875646,0.600199736419,0.543635429153,0.135067331985,0.163919356866,0.18438501569,0.0991190669513,0.177429183562
1843,0.121103777895,0.190401304325,0.218726535027,0.584849938945,0.157118091572,0.6030271683,0.544416161027,0.136226279425,0.164708991858,0.185542919361,0.0992845507995,0.178829178127
1844,0.12210526098,0.192626414639,0.221367323778,0.586716138791,0.159950786573,0.605066784805,0.545696254317,0.137174825953,0.165852746277,0.187245175676,0.0994607968201,0.179510529986
1845,0.123255048723,0.195432265937,0.224839961267,0.587964044714,0.163097928601,0.609240461607,0.546023136439,0.138355146845,0.167156085634,0.188719694693,0.0996610287993,0.181866327348
1846,0.124476600815,0.198194134415,0.226959103668,0.591631390917,0.165569499918,0.614676324315,0.547566967417,0.139544717341,0.168697914787,0.190049258626,0.0998921294237,0.181430123368
1847,0.125801852022,0.201008382376,0.228052350302,0.598909990197,0.168001894147,0.624608127658,0.550196589301,0.140856261699,0.170186784343,0.191313314287,0.100154016789,0.182041013955
1848,0.127006746717,0.203860790459,0.22863335223,0.606383833049,0.170511867274,0.633195271525,0.552394723039,0.141838169622,0.1725945173,0.193074226966,0.100428537562,0.182722069321
1849,0.128313787651,0.206771903485,0.229702977673,0.613798384165,0.172942870194,0.642470678741,0.556389597748,0.14322784677,0.174137929575,0.194841628944,0.100719987321,0.181371504464
1850,0.129951022458,0.209674254609,0.230523295164,0.621387672577,0.175442585,0.65140422548,0.561235377458,0.144736214782,0.17575223802,0.197001418792,0.101081811797,0.181695483829
